temperature,humidity,ph,water availability,season,label
23.13,85.38,6.34,267.74,rainy,bajra
22.97,72.61,7.27,271.05,rainy,bajra
24.15,81.83,6.47,260.66,rainy,bajra
27.12,88.78,6.86,215.3,rainy,bajra
23.47,79.31,5.68,275.77,rainy,bajra
22.83,70.12,6.46,281.53,rainy,bajra
28.65,78.91,6.22,212.17,rainy,bajra
24.97,70.95,5.74,298.31,rainy,bajra
26.17,74.16,6.77,278.23,rainy,bajra
27.58,85.0,6.49,217.59,rainy,bajra
24.84,88.43,6.76,232.51,rainy,bajra
22.55,81.81,6.07,252.24,rainy,bajra
27.92,88.46,6.88,280.97,rainy,bajra
27.09,84.52,6.76,204.61,rainy,bajra
23.42,86.27,7.2,224.81,rainy,bajra
25.09,76.62,7.33,272.83,rainy,bajra
27.79,72.81,6.77,280.86,rainy,bajra
22.58,84.72,6.16,267.67,rainy,bajra
23.99,73.11,7.48,227.0,rainy,bajra
24.5,83.72,6.24,269.7,rainy,bajra
27.22,77.29,5.72,233.0,rainy,bajra
27.72,85.51,6.65,249.84,rainy,bajra
23.03,87.27,7.4,210.67,rainy,bajra
22.93,79.6,7.3,280.15,rainy,bajra
26.74,78.21,7.35,286.13,rainy,bajra
27.0,89.05,6.34,283.38,rainy,bajra
23.16,74.02,7.15,247.74,rainy,bajra
24.54,73.73,6.42,223.34,rainy,bajra
29.35,72.43,6.2,240.17,rainy,bajra
22.36,79.41,5.94,266.83,rainy,bajra
26.83,88.23,6.16,233.53,rainy,bajra
25.43,77.01,7.26,236.93,rainy,bajra
25.03,85.14,7.2,208.83,rainy,bajra
22.86,70.94,6.65,260.67,rainy,bajra
26.93,72.64,5.66,233.58,rainy,bajra
24.4,87.66,6.51,200.21,rainy,bajra
26.23,83.35,6.59,231.65,rainy,bajra
23.12,85.77,6.37,201.85,rainy,bajra
28.86,89.33,6.47,286.0,rainy,bajra
23.85,84.95,6.83,277.76,rainy,bajra
25.06,86.45,7.44,213.94,rainy,bajra
25.37,74.49,6.42,275.59,rainy,bajra
22.72,87.67,7.27,295.0,rainy,bajra
26.38,80.7,7.27,245.73,rainy,bajra
24.88,70.14,7.48,212.03,rainy,bajra
24.5,82.71,5.56,268.02,rainy,bajra
26.07,87.14,7.05,277.75,rainy,bajra
26.39,85.08,6.14,206.15,rainy,bajra
25.05,76.42,5.62,255.82,rainy,bajra
28.66,75.51,6.65,213.07,rainy,bajra
29.41,72.38,6.68,241.72,rainy,bajra
26.03,81.39,5.83,269.49,rainy,bajra
27.53,70.85,6.57,281.01,rainy,bajra
25.92,85.84,7.29,257.76,rainy,bajra
25.55,74.27,6.96,290.91,rainy,bajra
26.11,81.98,5.87,257.3,rainy,bajra
28.09,84.74,5.86,283.54,rainy,bajra
29.57,78.23,7.09,249.76,rainy,bajra
22.77,85.1,6.55,237.66,rainy,bajra
28.79,77.75,6.78,287.73,rainy,bajra
26.63,83.81,6.53,279.96,rainy,bajra
27.84,83.36,6.09,286.88,rainy,bajra
29.68,79.67,6.61,247.5,rainy,bajra
25.57,87.34,7.39,260.29,rainy,bajra
29.47,89.06,6.92,210.37,rainy,bajra
22.43,84.83,5.94,258.2,rainy,bajra
26.95,83.48,6.22,263.65,rainy,bajra
29.67,88.77,5.68,235.27,rainy,bajra
23.7,76.24,7.34,271.04,rainy,bajra
28.16,70.74,6.24,252.17,rainy,bajra
28.36,74.14,5.72,233.24,rainy,bajra
24.79,78.17,6.29,238.09,rainy,bajra
25.8,71.89,5.81,234.21,rainy,bajra
22.4,76.87,7.47,210.85,rainy,bajra
24.0,84.19,5.65,240.95,rainy,bajra
24.26,78.4,5.53,276.18,rainy,bajra
24.54,88.72,7.06,250.19,rainy,bajra
23.83,75.47,7.4,257.31,rainy,bajra
26.79,76.51,6.79,256.37,rainy,bajra
26.53,74.04,7.19,239.05,rainy,bajra
24.93,84.66,7.25,274.71,rainy,bajra
28.75,89.93,7.16,236.27,rainy,bajra
22.72,81.1,6.9,286.37,rainy,bajra
25.93,75.05,5.65,253.05,rainy,bajra
28.17,74.78,6.87,293.78,rainy,bajra
24.16,76.98,6.77,260.48,rainy,bajra
27.93,87.82,5.76,225.62,rainy,bajra
25.16,76.6,6.17,227.66,rainy,bajra
25.19,82.03,6.97,283.78,rainy,bajra
25.71,82.47,6.89,262.79,rainy,bajra
28.89,86.66,6.02,224.49,rainy,bajra
22.38,75.7,7.08,212.74,rainy,bajra
26.65,85.1,7.19,222.3,rainy,bajra
25.41,75.29,6.65,210.26,rainy,bajra
25.7,85.55,7.45,272.19,rainy,bajra
22.03,78.65,5.56,232.41,rainy,bajra
27.15,80.59,7.41,287.0,rainy,bajra
25.9,77.87,6.87,239.71,rainy,bajra
22.28,79.45,6.88,294.39,rainy,bajra
29.04,71.8,6.45,279.35,rainy,bajra
24.94,89.11,6.69,259.35,rainy,bajra
22.68,88.64,6.22,240.5,rainy,bajra
27.57,79.81,6.24,242.33,rainy,bajra
27.38,89.12,7.11,283.77,rainy,bajra
25.67,79.96,6.62,287.61,rainy,bajra
24.95,85.2,6.77,233.71,rainy,bajra
29.01,78.12,5.79,228.1,rainy,bajra
29.25,76.91,6.67,225.17,rainy,bajra
24.55,83.42,7.06,214.66,rainy,bajra
28.23,75.54,6.88,276.82,rainy,bajra
27.77,88.8,6.82,257.72,rainy,bajra
25.6,77.38,5.7,268.43,rainy,bajra
27.54,77.42,5.54,299.91,rainy,bajra
24.09,75.76,7.43,293.28,rainy,bajra
25.08,72.01,6.73,220.13,rainy,bajra
24.12,79.51,5.96,209.8,rainy,bajra
29.75,88.6,6.59,259.69,rainy,bajra
23.84,80.87,7.42,242.0,rainy,bajra
24.64,89.43,5.8,273.55,rainy,bajra
26.45,74.22,5.63,213.45,rainy,bajra
29.43,82.86,6.36,284.57,rainy,bajra
25.38,86.76,6.5,291.28,rainy,bajra
23.59,74.75,5.6,256.97,rainy,bajra
28.42,76.02,5.63,250.38,rainy,bajra
24.87,86.51,6.81,215.26,rainy,bajra
28.09,87.55,5.6,226.76,rainy,bajra
22.1,74.09,6.78,210.15,rainy,bajra
27.49,85.93,5.79,228.9,rainy,bajra
23.62,84.59,6.95,253.52,rainy,bajra
27.47,81.35,7.33,232.27,rainy,bajra
27.8,81.94,5.88,219.2,rainy,bajra
23.38,87.75,6.5,242.17,rainy,bajra
23.37,77.11,6.89,230.96,rainy,bajra
22.24,88.6,7.12,201.71,rainy,bajra
24.43,73.34,6.68,209.16,rainy,bajra
25.12,80.1,6.8,297.4,rainy,bajra
25.89,80.5,5.61,225.87,rainy,bajra
22.79,84.63,5.97,262.03,rainy,bajra
29.76,89.47,6.7,252.49,rainy,bajra
27.6,76.19,6.6,280.93,rainy,bajra
29.11,76.23,5.74,246.32,rainy,bajra
28.97,71.56,5.93,232.65,rainy,bajra
28.92,88.39,6.29,236.98,rainy,bajra
26.39,80.37,6.42,239.63,rainy,bajra
24.29,83.14,7.15,291.97,rainy,bajra
29.44,71.71,6.99,288.12,rainy,bajra
26.54,84.89,5.58,250.79,rainy,bajra
28.25,86.54,6.95,234.23,rainy,bajra
25.5,82.03,6.53,216.28,rainy,bajra
28.34,78.88,7.17,215.92,rainy,bajra
28.03,74.93,5.61,277.47,rainy,bajra
28.96,72.26,6.09,214.07,rainy,bajra
29.99,85.07,5.5,284.24,rainy,bajra
25.47,88.91,6.89,233.99,rainy,bajra
22.33,88.29,7.02,232.29,rainy,bajra
26.01,78.14,6.58,295.47,rainy,bajra
27.98,77.49,7.4,234.01,rainy,bajra
29.3,81.14,7.44,261.63,rainy,bajra
28.66,78.17,7.24,277.49,rainy,bajra
24.57,71.54,6.44,210.4,rainy,bajra
26.23,79.33,6.51,237.06,rainy,bajra
28.95,82.92,7.11,209.76,rainy,bajra
29.17,70.38,5.98,275.02,rainy,bajra
29.75,89.38,5.74,252.05,rainy,bajra
27.22,81.17,6.35,221.91,rainy,bajra
26.08,79.09,6.89,206.09,rainy,bajra
28.61,82.94,6.62,235.2,rainy,bajra
27.95,81.52,6.93,226.03,rainy,bajra
26.66,72.05,6.25,227.15,rainy,bajra
25.95,71.48,6.47,294.68,rainy,bajra
22.7,86.21,5.66,256.28,rainy,bajra
26.89,85.08,7.39,234.24,rainy,bajra
28.73,73.16,6.5,295.3,rainy,bajra
26.95,77.04,7.17,242.89,rainy,bajra
23.52,89.15,5.79,241.08,rainy,bajra
26.73,84.27,5.85,252.43,rainy,bajra
25.68,85.42,6.19,222.87,rainy,bajra
25.9,85.72,5.54,267.36,rainy,bajra
27.73,89.48,6.87,267.33,rainy,bajra
28.68,80.84,6.92,206.62,rainy,bajra
22.76,85.62,5.72,240.91,rainy,bajra
24.94,84.79,6.76,272.47,rainy,bajra
24.3,72.86,7.07,212.38,rainy,bajra
23.31,83.83,6.91,214.75,rainy,bajra
22.24,83.47,5.99,210.87,rainy,bajra
23.87,76.06,6.33,244.18,rainy,bajra
22.82,77.86,6.88,217.5,rainy,bajra
26.68,75.49,7.27,208.94,rainy,bajra
24.04,82.42,6.75,259.31,rainy,bajra
24.2,82.66,5.62,273.34,rainy,bajra
29.13,79.77,7.1,238.63,rainy,bajra
23.41,87.31,7.44,234.65,rainy,bajra
28.73,80.22,7.23,298.36,rainy,bajra
27.57,86.02,5.99,259.51,rainy,bajra
28.58,85.25,6.14,209.47,rainy,bajra
27.57,83.23,7.06,245.85,rainy,bajra
25.62,83.37,6.08,225.73,rainy,bajra
22.5,76.22,7.13,226.42,rainy,bajra
28.79,79.48,7.43,209.9,rainy,bajra
26.39,89.53,6.36,213.81,rainy,bajra
25.2,71.14,7.35,252.95,rainy,bajra
24.25,72.28,6.15,205.74,rainy,bajra
24.52,75.28,7.23,273.6,rainy,bajra
28.9,90.0,6.08,279.61,rainy,bajra
22.35,87.09,5.58,264.61,rainy,bajra
27.74,75.36,6.59,282.75,rainy,soybean
27.95,83.18,6.5,217.34,rainy,soybean
23.09,82.5,7.11,232.2,rainy,soybean
28.41,86.22,6.68,240.13,rainy,soybean
28.17,76.23,7.12,245.4,rainy,soybean
25.42,75.47,6.69,244.2,rainy,soybean
22.62,82.58,6.81,243.52,rainy,soybean
24.43,74.13,6.31,271.12,rainy,soybean
27.12,76.92,7.35,248.16,rainy,soybean
27.67,80.84,6.16,202.9,rainy,soybean
29.81,84.16,5.54,211.5,rainy,soybean
23.24,71.41,6.67,259.14,rainy,soybean
25.89,70.63,6.66,259.14,rainy,soybean
28.66,73.31,5.96,247.89,rainy,soybean
29.37,88.66,7.3,299.44,rainy,soybean
29.98,74.95,6.4,242.34,rainy,soybean
24.65,71.71,6.14,286.44,rainy,soybean
23.7,88.58,6.04,240.82,rainy,soybean
23.43,76.76,7.23,252.9,rainy,soybean
25.94,74.53,5.69,257.3,rainy,soybean
22.94,87.87,6.89,220.34,rainy,soybean
24.86,72.77,7.46,254.31,rainy,soybean
24.36,77.41,7.32,233.58,rainy,soybean
24.7,70.41,7.06,227.87,rainy,soybean
23.98,87.92,7.43,257.63,rainy,soybean
28.58,88.28,7.4,234.72,rainy,soybean
25.21,89.93,6.87,238.18,rainy,soybean
24.5,84.54,7.16,293.52,rainy,soybean
26.38,77.23,5.66,294.7,rainy,soybean
28.89,79.13,6.83,213.22,rainy,soybean
24.96,89.44,7.12,208.89,rainy,soybean
22.23,74.13,5.83,285.99,rainy,soybean
29.43,70.14,5.65,228.68,rainy,soybean
28.28,79.87,6.54,241.02,rainy,soybean
29.58,79.93,6.84,297.16,rainy,soybean
22.52,76.35,6.11,239.36,rainy,soybean
25.16,72.39,6.66,284.16,rainy,soybean
25.79,84.04,5.51,251.74,rainy,soybean
29.17,82.52,5.63,289.95,rainy,soybean
26.08,87.51,5.67,260.6,rainy,soybean
23.6,82.95,5.67,230.9,rainy,soybean
27.92,81.76,5.76,254.7,rainy,soybean
26.87,88.45,7.48,271.71,rainy,soybean
22.69,70.83,6.09,236.76,rainy,soybean
27.76,85.54,6.79,283.75,rainy,soybean
23.33,87.36,5.63,266.27,rainy,soybean
29.63,87.18,6.54,299.4,rainy,soybean
29.54,83.57,5.93,217.63,rainy,soybean
23.05,78.96,5.53,290.13,rainy,soybean
26.7,83.59,6.57,201.97,rainy,soybean
23.59,83.45,7.25,211.51,rainy,soybean
23.31,70.6,6.33,219.24,rainy,soybean
22.07,89.61,6.37,296.59,rainy,soybean
26.01,71.37,5.72,246.23,rainy,soybean
22.06,70.33,6.05,258.37,rainy,soybean
26.17,78.14,6.79,239.21,rainy,soybean
29.78,82.04,6.02,280.97,rainy,soybean
22.38,70.41,6.36,260.39,rainy,soybean
27.44,88.43,6.42,285.97,rainy,soybean
28.79,82.03,6.09,283.64,rainy,soybean
26.74,70.08,5.75,276.24,rainy,soybean
26.87,85.73,6.96,213.5,rainy,soybean
24.04,70.46,6.25,225.96,rainy,soybean
27.81,74.28,5.56,223.54,rainy,soybean
27.33,81.68,6.79,253.64,rainy,soybean
23.32,83.99,7.41,260.58,rainy,soybean
28.11,76.9,5.64,238.21,rainy,soybean
27.34,88.32,5.61,238.45,rainy,soybean
24.02,73.24,5.89,217.38,rainy,soybean
25.56,77.67,6.71,258.07,rainy,soybean
28.91,73.68,7.42,227.63,rainy,soybean
26.83,84.27,6.79,209.8,rainy,soybean
28.64,77.66,6.29,291.16,rainy,soybean
24.34,81.89,7.44,237.34,rainy,soybean
28.39,86.46,6.29,278.37,rainy,soybean
28.34,80.78,5.51,247.76,rainy,soybean
24.51,73.02,5.93,241.43,rainy,soybean
27.26,72.0,5.51,272.71,rainy,soybean
25.2,78.89,6.77,231.41,rainy,soybean
23.08,74.22,6.13,289.96,rainy,soybean
24.74,78.16,6.56,252.81,rainy,soybean
23.21,70.36,7.23,215.22,rainy,soybean
27.41,76.81,5.6,299.16,rainy,soybean
26.51,83.59,7.28,219.84,rainy,soybean
29.45,70.4,7.4,227.91,rainy,soybean
23.86,74.91,6.19,222.49,rainy,soybean
29.73,88.01,6.89,259.72,rainy,soybean
25.4,83.22,6.39,214.35,rainy,soybean
24.19,89.44,5.54,223.37,rainy,soybean
22.21,83.13,7.22,251.04,rainy,soybean
27.41,88.48,7.23,254.3,rainy,soybean
28.29,86.69,5.7,248.73,rainy,soybean
27.47,76.9,6.03,273.78,rainy,soybean
23.35,72.03,6.84,210.31,rainy,soybean
29.02,70.44,6.57,233.52,rainy,soybean
24.56,71.08,6.68,252.93,rainy,soybean
23.97,89.17,6.26,252.45,rainy,soybean
24.87,89.77,6.78,240.87,rainy,soybean
22.41,74.69,7.03,219.67,rainy,soybean
25.05,79.72,5.5,268.92,rainy,soybean
29.4,70.36,5.74,235.02,rainy,soybean
24.93,72.84,6.76,289.73,rainy,soybean
24.23,74.66,6.14,279.27,rainy,soybean
26.86,71.57,7.38,249.47,rainy,soybean
28.72,83.81,5.5,275.54,rainy,soybean
24.66,83.69,6.15,260.34,rainy,soybean
22.58,73.21,6.28,217.07,rainy,soybean
25.29,79.12,6.2,283.23,rainy,soybean
26.22,73.5,7.15,291.27,rainy,soybean
27.17,75.21,7.35,214.77,rainy,soybean
27.08,84.66,6.62,260.47,rainy,soybean
25.62,89.28,6.79,276.92,rainy,soybean
26.06,70.28,6.27,278.79,rainy,soybean
25.16,73.46,5.5,200.76,rainy,soybean
25.43,71.84,6.17,259.8,rainy,soybean
26.68,70.48,6.58,270.3,rainy,soybean
26.79,73.92,5.66,243.67,rainy,soybean
25.16,79.79,6.76,220.34,rainy,soybean
29.06,86.47,5.84,251.31,rainy,soybean
26.16,86.38,7.4,283.14,rainy,soybean
28.55,74.18,6.85,274.86,rainy,soybean
25.64,75.04,5.81,246.22,rainy,soybean
27.6,79.49,6.98,292.37,rainy,soybean
26.91,71.02,7.32,292.76,rainy,soybean
28.26,79.56,5.96,216.68,rainy,soybean
25.56,82.87,6.71,270.6,rainy,soybean
23.26,84.8,7.23,270.51,rainy,soybean
29.11,86.63,7.2,208.2,rainy,soybean
22.48,89.52,5.64,253.36,rainy,soybean
26.44,86.07,6.95,294.2,rainy,soybean
23.63,72.08,5.92,259.21,rainy,soybean
27.49,88.09,6.17,239.24,rainy,soybean
27.59,85.87,5.91,286.63,rainy,soybean
25.87,82.2,6.68,281.29,rainy,soybean
25.7,83.9,7.18,219.06,rainy,soybean
29.16,70.36,6.38,203.48,rainy,soybean
24.52,70.04,5.53,243.41,rainy,soybean
29.69,80.49,7.33,217.85,rainy,soybean
23.25,80.99,5.94,213.37,rainy,soybean
27.43,82.65,7.25,265.38,rainy,soybean
27.16,88.52,5.67,297.39,rainy,soybean
25.27,88.97,6.66,289.93,rainy,soybean
24.46,87.35,7.1,246.76,rainy,soybean
23.45,70.04,6.45,263.26,rainy,soybean
25.48,75.88,6.09,219.48,rainy,soybean
22.33,88.48,5.96,297.87,rainy,soybean
23.5,78.01,7.27,232.69,rainy,soybean
24.29,71.75,5.85,257.54,rainy,soybean
22.88,76.2,5.59,245.47,rainy,soybean
23.13,84.33,6.68,203.75,rainy,soybean
22.8,83.02,6.39,261.31,rainy,soybean
23.04,80.95,5.76,296.0,rainy,soybean
26.43,82.83,5.77,292.48,rainy,soybean
29.03,85.64,5.98,204.24,rainy,soybean
29.39,82.16,5.68,237.73,rainy,soybean
26.21,84.86,6.89,229.81,rainy,soybean
24.91,85.45,6.63,288.02,rainy,soybean
23.29,75.09,6.62,260.27,rainy,soybean
23.06,74.57,6.22,215.12,rainy,soybean
25.17,78.92,7.46,217.93,rainy,soybean
29.81,76.53,5.77,237.98,rainy,soybean
23.87,77.38,5.61,215.06,rainy,soybean
25.36,83.98,5.7,208.15,rainy,soybean
23.51,82.11,6.82,217.37,rainy,soybean
27.39,82.72,7.03,272.56,rainy,soybean
24.76,72.1,6.46,266.0,rainy,soybean
29.9,70.62,5.76,287.98,rainy,soybean
26.12,85.67,5.6,200.1,rainy,soybean
28.2,70.79,7.46,200.68,rainy,soybean
29.75,83.94,7.29,266.43,rainy,soybean
24.35,79.9,5.87,242.89,rainy,soybean
24.57,81.14,6.74,206.95,rainy,soybean
27.57,87.37,5.79,234.32,rainy,soybean
28.26,79.07,6.75,244.88,rainy,soybean
29.38,88.31,7.32,280.02,rainy,soybean
29.89,88.71,7.46,209.91,rainy,soybean
28.04,71.06,5.96,265.39,rainy,soybean
28.71,87.4,7.13,221.99,rainy,soybean
23.32,88.52,6.69,202.87,rainy,soybean
25.48,73.43,6.36,224.92,rainy,soybean
28.48,83.64,5.51,239.52,rainy,soybean
25.81,88.55,6.39,208.43,rainy,soybean
22.35,71.57,7.36,257.42,rainy,soybean
24.7,76.15,5.8,257.26,rainy,soybean
27.14,76.31,6.06,255.59,rainy,soybean
24.88,89.23,7.07,205.11,rainy,soybean
26.03,73.79,7.37,270.25,rainy,soybean
24.54,89.61,7.07,236.95,rainy,soybean
28.19,87.26,5.83,200.41,rainy,soybean
22.61,84.77,5.8,246.59,rainy,soybean
26.55,87.44,5.89,230.84,rainy,soybean
26.79,89.3,7.34,271.44,rainy,soybean
22.16,87.61,7.1,299.07,rainy,soybean
23.06,82.87,6.33,253.44,rainy,soybean
22.44,85.46,7.31,271.77,rainy,soybean
26.68,76.24,6.48,275.42,rainy,soybean
22.24,71.8,5.56,228.02,rainy,soybean
24.32,72.91,7.27,214.57,rainy,soybean
24.79,76.71,6.26,298.27,rainy,soybean
23.74,82.69,6.6,205.4,rainy,soybean
27.94,89.51,6.89,243.08,rainy,soybean
24.19,86.2,6.11,205.04,rainy,soybean
29.83,89.77,7.33,207.98,rainy,soybean
28.2,79.74,7.16,205.93,rainy,soybean
28.51,72.24,7.22,244.96,rainy,soybean
29.75,77.03,7.22,297.29,rainy,soybean
25.73,73.66,7.27,201.78,rainy,soybean
22.09,87.66,6.37,269.53,rainy,soybean
26.99,80.79,5.69,266.18,rainy,soybean
25.82,81.34,7.25,283.86,rainy,soybean
28.29,78.27,5.8,237.28,rainy,soybean
28.72,73.7,5.93,214.58,rainy,soybean
29.59,70.18,6.5,258.03,rainy,soybean
23.61,77.29,5.72,219.55,rainy,soybean
23.51,84.8,7.24,284.47,rainy,soybean
22.62,70.12,7.37,211.79,rainy,soybean
28.12,75.78,6.26,287.48,rainy,soybean
28.0,82.19,5.91,240.73,rainy,soybean
23.82,88.85,6.66,265.94,rainy,soybean
23.94,76.4,6.36,207.58,rainy,soybean
24.77,82.17,6.02,230.41,rainy,soybean
28.78,77.74,6.09,282.85,rainy,soybean
22.03,85.25,5.59,219.12,rainy,soybean
29.31,79.37,7.17,299.63,rainy,soybean
27.44,79.57,6.71,214.91,rainy,soybean
25.46,85.55,6.61,233.09,rainy,soybean
28.8,76.54,5.96,270.77,rainy,soybean
22.05,77.31,6.27,240.09,rainy,soybean
23.83,71.14,5.51,247.78,rainy,soybean
23.69,79.41,6.42,259.16,rainy,soybean
24.32,79.49,6.85,262.86,rainy,soybean
23.26,77.23,5.96,298.92,rainy,soybean
25.82,85.39,6.83,222.7,rainy,soybean
29.01,89.42,5.5,216.87,rainy,soybean
27.39,70.58,7.14,293.21,rainy,soybean
29.87,82.0,6.51,216.59,rainy,soybean
29.43,82.69,5.96,210.69,rainy,soybean
22.25,81.46,5.9,257.32,rainy,soybean
27.94,89.78,7.41,220.78,rainy,soybean
29.92,82.16,7.29,292.44,rainy,soybean
29.71,77.82,5.72,229.09,rainy,soybean
22.13,84.91,6.01,259.43,rainy,soybean
23.01,82.32,5.79,278.26,rainy,soybean
23.33,89.71,6.6,244.29,rainy,soybean
22.42,85.64,6.18,213.59,rainy,soybean
23.35,86.0,6.07,297.63,rainy,soybean
23.77,87.19,6.81,200.67,rainy,soybean
23.25,85.37,7.19,209.86,rainy,soybean
29.87,88.17,7.0,232.5,rainy,soybean
24.11,79.1,7.12,269.38,rainy,soybean
27.89,80.87,6.17,282.4,rainy,turmeric
24.29,85.04,5.64,255.87,rainy,turmeric
27.62,76.11,6.97,247.65,rainy,turmeric
28.31,74.58,6.99,293.74,rainy,turmeric
26.84,88.91,5.72,266.88,rainy,turmeric
23.45,71.97,5.86,245.76,rainy,turmeric
25.45,81.13,5.89,240.52,rainy,turmeric
25.04,87.45,6.94,294.79,rainy,turmeric
22.4,81.89,5.57,264.18,rainy,turmeric
24.63,83.77,5.9,223.19,rainy,turmeric
25.96,88.19,6.26,200.15,rainy,turmeric
25.24,85.79,6.34,241.09,rainy,turmeric
29.36,78.08,7.38,249.51,rainy,turmeric
29.01,70.96,5.99,262.59,rainy,turmeric
25.23,86.25,6.01,231.19,rainy,turmeric
27.78,76.49,6.62,270.96,rainy,turmeric
24.68,85.5,6.86,214.03,rainy,turmeric
24.85,84.29,6.83,200.79,rainy,turmeric
25.67,85.84,6.71,205.87,rainy,turmeric
23.36,89.13,7.18,237.29,rainy,turmeric
23.82,89.32,5.72,219.33,rainy,turmeric
28.53,89.58,7.26,265.9,rainy,turmeric
29.51,80.82,7.14,210.29,rainy,turmeric
27.81,85.11,7.42,216.56,rainy,turmeric
27.93,70.54,7.28,239.28,rainy,turmeric
28.45,81.62,7.09,282.48,rainy,turmeric
28.05,85.62,6.13,240.58,rainy,turmeric
28.8,89.78,7.34,222.24,rainy,turmeric
26.32,80.61,6.12,269.43,rainy,turmeric
23.88,77.1,6.69,262.98,rainy,turmeric
23.34,80.58,7.49,273.13,rainy,turmeric
29.39,74.63,6.17,295.76,rainy,turmeric
29.54,73.98,6.26,257.86,rainy,turmeric
26.35,77.97,7.36,233.75,rainy,turmeric
28.47,71.33,7.28,234.59,rainy,turmeric
28.75,73.31,6.29,265.35,rainy,turmeric
26.75,75.67,5.66,272.61,rainy,turmeric
23.72,71.22,7.4,298.62,rainy,turmeric
23.57,86.95,5.78,250.92,rainy,turmeric
22.04,70.61,7.22,267.39,rainy,turmeric
24.52,73.81,6.42,290.8,rainy,turmeric
23.32,86.26,6.0,218.02,rainy,turmeric
22.87,83.22,6.91,210.93,rainy,turmeric
22.34,71.8,6.08,238.67,rainy,turmeric
29.44,81.59,6.26,272.84,rainy,turmeric
23.1,86.7,6.07,238.26,rainy,turmeric
26.21,77.88,6.76,264.37,rainy,turmeric
22.24,84.41,6.98,269.08,rainy,turmeric
23.68,75.85,5.89,258.93,rainy,turmeric
28.21,70.14,7.34,231.38,rainy,turmeric
24.52,83.54,6.25,205.54,rainy,turmeric
22.42,88.16,6.57,287.59,rainy,turmeric
24.36,82.89,6.08,213.17,rainy,turmeric
24.48,86.02,6.64,230.57,rainy,turmeric
28.25,88.67,5.94,228.72,rainy,turmeric
27.4,77.85,7.28,261.44,rainy,turmeric
25.26,79.07,6.93,279.04,rainy,turmeric
27.31,89.85,6.91,296.53,rainy,turmeric
24.43,87.39,7.29,269.89,rainy,turmeric
24.53,76.98,7.38,247.89,rainy,turmeric
27.11,88.96,7.1,268.88,rainy,turmeric
25.0,75.33,5.64,272.91,rainy,turmeric
26.6,77.72,7.47,294.56,rainy,turmeric
22.73,84.25,5.92,248.35,rainy,turmeric
24.42,77.59,5.94,278.53,rainy,turmeric
25.49,75.01,5.98,240.32,rainy,turmeric
22.55,85.62,6.62,283.28,rainy,turmeric
28.57,82.01,5.94,226.18,rainy,turmeric
22.1,89.72,5.84,245.71,rainy,turmeric
24.1,76.32,7.05,243.74,rainy,turmeric
26.64,73.37,6.08,215.53,rainy,turmeric
22.94,89.76,7.08,251.16,rainy,turmeric
24.27,86.53,5.9,200.64,rainy,turmeric
22.61,86.27,7.32,255.45,rainy,turmeric
29.54,83.37,6.57,258.4,rainy,turmeric
27.14,76.88,6.52,214.94,rainy,turmeric
23.98,88.95,6.09,202.17,rainy,turmeric
28.98,72.19,6.38,261.97,rainy,turmeric
23.88,77.13,6.53,257.62,rainy,turmeric
26.97,89.21,6.37,232.23,rainy,turmeric
28.28,87.97,5.61,281.25,rainy,turmeric
22.84,74.69,6.66,254.79,rainy,turmeric
27.34,74.25,6.46,244.13,rainy,turmeric
24.08,81.7,6.49,227.12,rainy,turmeric
25.09,76.45,7.28,285.04,rainy,turmeric
24.43,70.04,7.49,251.62,rainy,turmeric
29.63,79.75,6.31,269.47,rainy,turmeric
25.88,80.62,6.46,223.17,rainy,turmeric
29.88,73.38,5.71,293.18,rainy,turmeric
26.5,71.49,7.26,222.79,rainy,turmeric
26.42,74.87,6.23,280.83,rainy,turmeric
23.54,72.96,7.49,242.42,rainy,turmeric
27.3,77.36,7.19,200.87,rainy,turmeric
29.36,83.39,7.16,215.27,rainy,turmeric
23.92,79.34,7.33,261.6,rainy,turmeric
27.15,75.86,6.76,293.59,rainy,turmeric
24.47,80.83,6.03,298.73,rainy,turmeric
24.57,81.19,7.38,218.45,rainy,turmeric
25.58,78.77,7.13,231.86,rainy,turmeric
26.36,85.32,7.34,244.71,rainy,turmeric
25.51,81.78,7.46,260.67,rainy,turmeric
24.16,71.68,7.33,276.72,rainy,turmeric
27.13,74.22,6.44,283.22,rainy,turmeric
25.54,84.62,5.81,297.32,rainy,turmeric
27.47,78.09,7.04,284.9,rainy,turmeric
29.8,71.79,6.02,299.96,rainy,turmeric
25.05,72.65,6.62,230.24,rainy,turmeric
22.64,81.75,7.22,223.48,rainy,turmeric
29.07,85.38,6.81,290.49,rainy,turmeric
22.46,79.7,5.82,227.78,rainy,turmeric
28.3,75.52,6.86,238.3,rainy,turmeric
23.69,86.17,6.98,220.95,rainy,turmeric
25.58,84.84,7.11,206.04,rainy,turmeric
22.89,81.2,7.12,250.81,rainy,turmeric
29.44,72.58,6.34,239.09,rainy,turmeric
22.6,71.43,6.71,210.78,rainy,turmeric
23.21,88.69,5.53,212.16,rainy,turmeric
26.0,88.84,6.43,204.17,rainy,turmeric
23.6,74.65,6.47,249.33,rainy,turmeric
23.13,88.31,7.25,287.84,rainy,turmeric
23.8,76.64,5.91,284.72,rainy,turmeric
27.53,74.97,6.03,210.52,rainy,turmeric
